"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"13.08.2017 21:00 - 13.08.2017 22:00","28920","29124"
"13.08.2017 22:00 - 13.08.2017 23:00","27111","27281"
"13.08.2017 23:00 - 14.08.2017 00:00","25220","25112"
"14.08.2017 00:00 - 14.08.2017 01:00","22275","23732"
"14.08.2017 01:00 - 14.08.2017 02:00","20943","22100"
"14.08.2017 02:00 - 14.08.2017 03:00","19851","21239"
"14.08.2017 03:00 - 14.08.2017 04:00","19339","20790"
"14.08.2017 04:00 - 14.08.2017 05:00","19200","20498"
"14.08.2017 05:00 - 14.08.2017 06:00","19785","21225"
"14.08.2017 06:00 - 14.08.2017 07:00","20042","21579"
"14.08.2017 07:00 - 14.08.2017 08:00","21616","23363"
"14.08.2017 08:00 - 14.08.2017 09:00","24687","25583"
"14.08.2017 09:00 - 14.08.2017 10:00","26563","26939"
"14.08.2017 10:00 - 14.08.2017 11:00","26969","27577"
"14.08.2017 11:00 - 14.08.2017 12:00","26943","27635"
"14.08.2017 12:00 - 14.08.2017 13:00","26976","27987"
"14.08.2017 13:00 - 14.08.2017 14:00","26626","27734"
"14.08.2017 14:00 - 14.08.2017 15:00","26646","27559"
"14.08.2017 15:00 - 14.08.2017 16:00","26611","27642"
"14.08.2017 16:00 - 14.08.2017 17:00","27295","28141"
"14.08.2017 17:00 - 14.08.2017 18:00","27862","28814"
"14.08.2017 18:00 - 14.08.2017 19:00","28661","29708"
"14.08.2017 19:00 - 14.08.2017 20:00","29420","30580"
"14.08.2017 20:00 - 14.08.2017 21:00","30391","31634"
"14.08.2017 21:00 - 14.08.2017 22:00","30465","30906"
"14.08.2017 22:00 - 14.08.2017 23:00","28305","28474"
"14.08.2017 23:00 - 15.08.2017 00:00","25424","26232"
"15.08.2017 00:00 - 15.08.2017 01:00","23550","23394"
"15.08.2017 01:00 - 15.08.2017 02:00","21994","21883"
"15.08.2017 02:00 - 15.08.2017 03:00","21000","20922"
"15.08.2017 03:00 - 15.08.2017 04:00","20607","20315"
"15.08.2017 04:00 - 15.08.2017 05:00","20273","20086"
"15.08.2017 05:00 - 15.08.2017 06:00","20692","20378"
"15.08.2017 06:00 - 15.08.2017 07:00","20364","19822"
"15.08.2017 07:00 - 15.08.2017 08:00","20854","20770"
"15.08.2017 08:00 - 15.08.2017 09:00","22174","22456"
"15.08.2017 09:00 - 15.08.2017 10:00","22883","23556"
"15.08.2017 10:00 - 15.08.2017 11:00","24046","23840"
"15.08.2017 11:00 - 15.08.2017 12:00","24189","24090"
"15.08.2017 12:00 - 15.08.2017 13:00","23854","23982"
"15.08.2017 13:00 - 15.08.2017 14:00","23310","23175"
"15.08.2017 14:00 - 15.08.2017 15:00","22915","23009"
"15.08.2017 15:00 - 15.08.2017 16:00","22824","23146"
"15.08.2017 16:00 - 15.08.2017 17:00","23307","23692"
"15.08.2017 17:00 - 15.08.2017 18:00","24638","24768"
"15.08.2017 18:00 - 15.08.2017 19:00","25544","25753"
"15.08.2017 19:00 - 15.08.2017 20:00","27165","26874"
"15.08.2017 20:00 - 15.08.2017 21:00","28622","29021"
"15.08.2017 21:00 - 15.08.2017 22:00","29523","29125"
"15.08.2017 22:00 - 15.08.2017 23:00","27995","27409"
"15.08.2017 23:00 - 16.08.2017 00:00","25737","25477"
"16.08.2017 00:00 - 16.08.2017 01:00","22767","23355"
"16.08.2017 01:00 - 16.08.2017 02:00","21317","21857"
"16.08.2017 02:00 - 16.08.2017 03:00","20541","20927"
"16.08.2017 03:00 - 16.08.2017 04:00","19991","20418"
"16.08.2017 04:00 - 16.08.2017 05:00","19981","20406"
"16.08.2017 05:00 - 16.08.2017 06:00","20734","21269"
"16.08.2017 06:00 - 16.08.2017 07:00","21464","22037"
"16.08.2017 07:00 - 16.08.2017 08:00","23655","24113"
"16.08.2017 08:00 - 16.08.2017 09:00","26829","27092"
"16.08.2017 09:00 - 16.08.2017 10:00","29056","28842"
"16.08.2017 10:00 - 16.08.2017 11:00","29380","29613"
"16.08.2017 11:00 - 16.08.2017 12:00","29779","29658"
"16.08.2017 12:00 - 16.08.2017 13:00","29468","29495"
"16.08.2017 13:00 - 16.08.2017 14:00","28980","29813"
"16.08.2017 14:00 - 16.08.2017 15:00","28920","30107"
"16.08.2017 15:00 - 16.08.2017 16:00","29148","30375"
"16.08.2017 16:00 - 16.08.2017 17:00","29812","30829"
"16.08.2017 17:00 - 16.08.2017 18:00","30470","31407"
"16.08.2017 18:00 - 16.08.2017 19:00","31015","31869"
"16.08.2017 19:00 - 16.08.2017 20:00","31691","32466"
"16.08.2017 20:00 - 16.08.2017 21:00","32883","33820"
"16.08.2017 21:00 - 16.08.2017 22:00","32782","32862"
"16.08.2017 22:00 - 16.08.2017 23:00","30325","30332"
"16.08.2017 23:00 - 17.08.2017 00:00","27826","27765"
"17.08.2017 00:00 - 17.08.2017 01:00","25120","25249"
"17.08.2017 01:00 - 17.08.2017 02:00","23567","23508"
"17.08.2017 02:00 - 17.08.2017 03:00","22478","22506"
"17.08.2017 03:00 - 17.08.2017 04:00","21842","21905"
"17.08.2017 04:00 - 17.08.2017 05:00","21496","21803"
"17.08.2017 05:00 - 17.08.2017 06:00","22068","22559"
"17.08.2017 06:00 - 17.08.2017 07:00","22840","23257"
"17.08.2017 07:00 - 17.08.2017 08:00","24544","25180"
"17.08.2017 08:00 - 17.08.2017 09:00","27662","28004"
"17.08.2017 09:00 - 17.08.2017 10:00","29617","29823"
"17.08.2017 10:00 - 17.08.2017 11:00","30413","30483"
"17.08.2017 11:00 - 17.08.2017 12:00","30472","30891"
"17.08.2017 12:00 - 17.08.2017 13:00","30083","31244"
"17.08.2017 13:00 - 17.08.2017 14:00","30289","31188"
"17.08.2017 14:00 - 17.08.2017 15:00","29878","31412"
"17.08.2017 15:00 - 17.08.2017 16:00","30382","31577"
"17.08.2017 16:00 - 17.08.2017 17:00","31174","32252"
"17.08.2017 17:00 - 17.08.2017 18:00","32042","32653"
"17.08.2017 18:00 - 17.08.2017 19:00","32807","33043"
"17.08.2017 19:00 - 17.08.2017 20:00","33152","33797"
"17.08.2017 20:00 - 17.08.2017 21:00","34280","35076"
"17.08.2017 21:00 - 17.08.2017 22:00","33817","33866"
"17.08.2017 22:00 - 17.08.2017 23:00","31331","31207"
"17.08.2017 23:00 - 18.08.2017 00:00","28583","28523"
"18.08.2017 00:00 - 18.08.2017 01:00","25721","26185"
"18.08.2017 01:00 - 18.08.2017 02:00","24063","24519"
"18.08.2017 02:00 - 18.08.2017 03:00","22877","23469"
"18.08.2017 03:00 - 18.08.2017 04:00","22282","22829"
"18.08.2017 04:00 - 18.08.2017 05:00","22131","22699"
"18.08.2017 05:00 - 18.08.2017 06:00","22813","23380"
"18.08.2017 06:00 - 18.08.2017 07:00","23741","23982"
"18.08.2017 07:00 - 18.08.2017 08:00","25372","25899"
"18.08.2017 08:00 - 18.08.2017 09:00","28273","28786"
"18.08.2017 09:00 - 18.08.2017 10:00","30211","30900"
"18.08.2017 10:00 - 18.08.2017 11:00","31115","31694"
"18.08.2017 11:00 - 18.08.2017 12:00","31626","32196"
"18.08.2017 12:00 - 18.08.2017 13:00","31814","32578"
"18.08.2017 13:00 - 18.08.2017 14:00","31821","32583"
"18.08.2017 14:00 - 18.08.2017 15:00","32341","32647"
"18.08.2017 15:00 - 18.08.2017 16:00","32541","32808"
"18.08.2017 16:00 - 18.08.2017 17:00","32628","33583"
"18.08.2017 17:00 - 18.08.2017 18:00","33006","34041"
"18.08.2017 18:00 - 18.08.2017 19:00","33475","34440"
"18.08.2017 19:00 - 18.08.2017 20:00","34122","35023"
"18.08.2017 20:00 - 18.08.2017 21:00","35051","36102"
"18.08.2017 21:00 - 18.08.2017 22:00","34552","34721"
"18.08.2017 22:00 - 18.08.2017 23:00","32186","31835"
"18.08.2017 23:00 - 19.08.2017 00:00","29768","29369"
"19.08.2017 00:00 - 19.08.2017 01:00","26849","26925"
"19.08.2017 01:00 - 19.08.2017 02:00","25095","24989"
"19.08.2017 02:00 - 19.08.2017 03:00","23984","23889"
"19.08.2017 03:00 - 19.08.2017 04:00","23202","23343"
"19.08.2017 04:00 - 19.08.2017 05:00","22854","23020"
"19.08.2017 05:00 - 19.08.2017 06:00","23204","23451"
"19.08.2017 06:00 - 19.08.2017 07:00","23362","23622"
"19.08.2017 07:00 - 19.08.2017 08:00","24303","24889"
"19.08.2017 08:00 - 19.08.2017 09:00","26548","26762"
"19.08.2017 09:00 - 19.08.2017 10:00","28798","28341"
"19.08.2017 10:00 - 19.08.2017 11:00","29667","29293"
"19.08.2017 11:00 - 19.08.2017 12:00","30161","29688"
"19.08.2017 12:00 - 19.08.2017 13:00","30440","29821"
"19.08.2017 13:00 - 19.08.2017 14:00","30269","29561"
"19.08.2017 14:00 - 19.08.2017 15:00","29897","29616"
"19.08.2017 15:00 - 19.08.2017 16:00","30181","29368"
"19.08.2017 16:00 - 19.08.2017 17:00","30216","29922"
"19.08.2017 17:00 - 19.08.2017 18:00","30968","30750"
"19.08.2017 18:00 - 19.08.2017 19:00","31698","31457"
"19.08.2017 19:00 - 19.08.2017 20:00","32925","32713"
"19.08.2017 20:00 - 19.08.2017 21:00","34180","33756"
"19.08.2017 21:00 - 19.08.2017 22:00","33552","32240"
"19.08.2017 22:00 - 19.08.2017 23:00","30925","29888"
"19.08.2017 23:00 - 20.08.2017 00:00","28572","27532"
"20.08.2017 00:00 - 20.08.2017 01:00","26344","25432"
"20.08.2017 01:00 - 20.08.2017 02:00","24342","23803"
"20.08.2017 02:00 - 20.08.2017 03:00","23162","22718"
"20.08.2017 03:00 - 20.08.2017 04:00","22476","21961"
"20.08.2017 04:00 - 20.08.2017 05:00","22157","21582"
"20.08.2017 05:00 - 20.08.2017 06:00","22305","21780"
"20.08.2017 06:00 - 20.08.2017 07:00","21943","21284"
"20.08.2017 07:00 - 20.08.2017 08:00","22107","21837"
"20.08.2017 08:00 - 20.08.2017 09:00","23425","23452"
"20.08.2017 09:00 - 20.08.2017 10:00","24783","25032"
"20.08.2017 10:00 - 20.08.2017 11:00","26031","25811"
"20.08.2017 11:00 - 20.08.2017 12:00","26754","26294"
"20.08.2017 12:00 - 20.08.2017 13:00","26762","26428"
"20.08.2017 13:00 - 20.08.2017 14:00","26420","25765"
"20.08.2017 14:00 - 20.08.2017 15:00","26503","25728"
"20.08.2017 15:00 - 20.08.2017 16:00","26333","25633"
"20.08.2017 16:00 - 20.08.2017 17:00","26607","26266"
"20.08.2017 17:00 - 20.08.2017 18:00","27300","26722"
"20.08.2017 18:00 - 20.08.2017 19:00","28315","27623"
"20.08.2017 19:00 - 20.08.2017 20:00","29863","29051"
"20.08.2017 20:00 - 20.08.2017 21:00","32517","31024"
"20.08.2017 21:00 - 20.08.2017 22:00","32901","30309"
"20.08.2017 22:00 - 20.08.2017 23:00","30717","28381"
"20.08.2017 23:00 - 21.08.2017 00:00","28544","26138"
"21.08.2017 00:00 - 21.08.2017 01:00","25330","23808"
"21.08.2017 01:00 - 21.08.2017 02:00","23620","22389"
"21.08.2017 02:00 - 21.08.2017 03:00","22560","21519"
"21.08.2017 03:00 - 21.08.2017 04:00","21972","21050"
"21.08.2017 04:00 - 21.08.2017 05:00","21897","21074"
"21.08.2017 05:00 - 21.08.2017 06:00","22828","22351"
"21.08.2017 06:00 - 21.08.2017 07:00","24938","24229"
"21.08.2017 07:00 - 21.08.2017 08:00","27966","26857"
"21.08.2017 08:00 - 21.08.2017 09:00","31720","30747"
"21.08.2017 09:00 - 21.08.2017 10:00","34523","32776"
"21.08.2017 10:00 - 21.08.2017 11:00","35557","33291"
"21.08.2017 11:00 - 21.08.2017 12:00","36172","33423"
"21.08.2017 12:00 - 21.08.2017 13:00","35800","32888"
"21.08.2017 13:00 - 21.08.2017 14:00","35738","32745"
"21.08.2017 14:00 - 21.08.2017 15:00","36196","33366"
"21.08.2017 15:00 - 21.08.2017 16:00","36389","33708"
"21.08.2017 16:00 - 21.08.2017 17:00","37062","33832"
"21.08.2017 17:00 - 21.08.2017 18:00","37074","33793"
"21.08.2017 18:00 - 21.08.2017 19:00","36608","33738"
"21.08.2017 19:00 - 21.08.2017 20:00","37144","34014"
"21.08.2017 20:00 - 21.08.2017 21:00","38263","35294"
"21.08.2017 21:00 - 21.08.2017 22:00","37074","33760"
"21.08.2017 22:00 - 21.08.2017 23:00","33769","30891"
"21.08.2017 23:00 - 22.08.2017 00:00","30893","28372"
"22.08.2017 00:00 - 22.08.2017 01:00","25769","26061"
"22.08.2017 01:00 - 22.08.2017 02:00","24353","24474"
"22.08.2017 02:00 - 22.08.2017 03:00","23431","23479"
"22.08.2017 03:00 - 22.08.2017 04:00","22963","23067"
"22.08.2017 04:00 - 22.08.2017 05:00","22834","23091"
"22.08.2017 05:00 - 22.08.2017 06:00","23857","24185"
"22.08.2017 06:00 - 22.08.2017 07:00","25637","26136"
"22.08.2017 07:00 - 22.08.2017 08:00","27683","29094"
"22.08.2017 08:00 - 22.08.2017 09:00","31469","32806"
"22.08.2017 09:00 - 22.08.2017 10:00","33541","34386"
"22.08.2017 10:00 - 22.08.2017 11:00","34099","34205"
"22.08.2017 11:00 - 22.08.2017 12:00","34058","33963"
"22.08.2017 12:00 - 22.08.2017 13:00","33078","33204"
"22.08.2017 13:00 - 22.08.2017 14:00","32556","32333"
"22.08.2017 14:00 - 22.08.2017 15:00","33235","33280"
"22.08.2017 15:00 - 22.08.2017 16:00","33426","33673"
"22.08.2017 16:00 - 22.08.2017 17:00","33497","34175"
"22.08.2017 17:00 - 22.08.2017 18:00","33587","34310"
"22.08.2017 18:00 - 22.08.2017 19:00","33493","34498"
"22.08.2017 19:00 - 22.08.2017 20:00","33690","35183"
"22.08.2017 20:00 - 22.08.2017 21:00","35060","36444"
"22.08.2017 21:00 - 22.08.2017 22:00","33991","34594"
"22.08.2017 22:00 - 22.08.2017 23:00","31281","31618"
"22.08.2017 23:00 - 23.08.2017 00:00","28528","29024"
"23.08.2017 00:00 - 23.08.2017 01:00","25885","26509"
"23.08.2017 01:00 - 23.08.2017 02:00","24406","24869"
"23.08.2017 02:00 - 23.08.2017 03:00","23527","24107"
"23.08.2017 03:00 - 23.08.2017 04:00","23174","23854"
"23.08.2017 04:00 - 23.08.2017 05:00","23319","23871"
"23.08.2017 05:00 - 23.08.2017 06:00","24413","25075"
"23.08.2017 06:00 - 23.08.2017 07:00","27351","26971"
"23.08.2017 07:00 - 23.08.2017 08:00","30111","29708"
"23.08.2017 08:00 - 23.08.2017 09:00","33614","33045"
"23.08.2017 09:00 - 23.08.2017 10:00","34906","35007"
"23.08.2017 10:00 - 23.08.2017 11:00","34543","35285"
"23.08.2017 11:00 - 23.08.2017 12:00","34364","35388"
"23.08.2017 12:00 - 23.08.2017 13:00","33666","34559"
"23.08.2017 13:00 - 23.08.2017 14:00","33090","34200"
"23.08.2017 14:00 - 23.08.2017 15:00","33821","34639"
"23.08.2017 15:00 - 23.08.2017 16:00","34321","35092"
"23.08.2017 16:00 - 23.08.2017 17:00","34573","35600"
"23.08.2017 17:00 - 23.08.2017 18:00","34662","35640"
"23.08.2017 18:00 - 23.08.2017 19:00","34792","35778"
"23.08.2017 19:00 - 23.08.2017 20:00","35437","36334"
"23.08.2017 20:00 - 23.08.2017 21:00","36435","37638"
"23.08.2017 21:00 - 23.08.2017 22:00","35258","35554"
"23.08.2017 22:00 - 23.08.2017 23:00","31927","32595"
"23.08.2017 23:00 - 24.08.2017 00:00","29305","30046"
"24.08.2017 00:00 - 24.08.2017 01:00","27534","27615"
"24.08.2017 01:00 - 24.08.2017 02:00","25785","25949"
"24.08.2017 02:00 - 24.08.2017 03:00","24853","24800"
"24.08.2017 03:00 - 24.08.2017 04:00","24646","24418"
"24.08.2017 04:00 - 24.08.2017 05:00","24664","24460"
"24.08.2017 05:00 - 24.08.2017 06:00","25934","25453"
"24.08.2017 06:00 - 24.08.2017 07:00","28363","27370"
"24.08.2017 07:00 - 24.08.2017 08:00","30823","30136"
"24.08.2017 08:00 - 24.08.2017 09:00","34097","33723"
"24.08.2017 09:00 - 24.08.2017 10:00","36113","35794"
"24.08.2017 10:00 - 24.08.2017 11:00","36502","36224"
"24.08.2017 11:00 - 24.08.2017 12:00","36430","36601"
"24.08.2017 12:00 - 24.08.2017 13:00","35952","36186"
"24.08.2017 13:00 - 24.08.2017 14:00","35586","35864"
"24.08.2017 14:00 - 24.08.2017 15:00","35807","36238"
"24.08.2017 15:00 - 24.08.2017 16:00","36302","36929"
"24.08.2017 16:00 - 24.08.2017 17:00","36697","37490"
"24.08.2017 17:00 - 24.08.2017 18:00","36896","37503"
"24.08.2017 18:00 - 24.08.2017 19:00","36990","37193"
"24.08.2017 19:00 - 24.08.2017 20:00","37562","37749"
"24.08.2017 20:00 - 24.08.2017 21:00","38607","38867"
"24.08.2017 21:00 - 24.08.2017 22:00","36900","36664"
"24.08.2017 22:00 - 24.08.2017 23:00","33807","33536"
"24.08.2017 23:00 - 25.08.2017 00:00","31085","30880"
"25.08.2017 00:00 - 25.08.2017 01:00","28457","28374"
"25.08.2017 01:00 - 25.08.2017 02:00","26774","26702"
"25.08.2017 02:00 - 25.08.2017 03:00","25544","25669"
"25.08.2017 03:00 - 25.08.2017 04:00","25047","25176"
"25.08.2017 04:00 - 25.08.2017 05:00","25003","25295"
"25.08.2017 05:00 - 25.08.2017 06:00","25904","26255"
"25.08.2017 06:00 - 25.08.2017 07:00","28044","28199"
"25.08.2017 07:00 - 25.08.2017 08:00","30467","31084"
"25.08.2017 08:00 - 25.08.2017 09:00","34304","34975"
"25.08.2017 09:00 - 25.08.2017 10:00","36880","36896"
"25.08.2017 10:00 - 25.08.2017 11:00","37606","37268"
"25.08.2017 11:00 - 25.08.2017 12:00","37896","37835"
"25.08.2017 12:00 - 25.08.2017 13:00","37322","37366"
"25.08.2017 13:00 - 25.08.2017 14:00","36655","37074"
"25.08.2017 14:00 - 25.08.2017 15:00","36774","37256"
"25.08.2017 15:00 - 25.08.2017 16:00","37296","37427"
"25.08.2017 16:00 - 25.08.2017 17:00","37376","38043"
"25.08.2017 17:00 - 25.08.2017 18:00","37607","38252"
"25.08.2017 18:00 - 25.08.2017 19:00","37880","38389"
"25.08.2017 19:00 - 25.08.2017 20:00","38027","38907"
"25.08.2017 20:00 - 25.08.2017 21:00","38508","39864"
"25.08.2017 21:00 - 25.08.2017 22:00","37043","37500"
"25.08.2017 22:00 - 25.08.2017 23:00","33867","34240"
"25.08.2017 23:00 - 26.08.2017 00:00","31226","31598"
"26.08.2017 00:00 - 26.08.2017 01:00","28655","29147"
"26.08.2017 01:00 - 26.08.2017 02:00","27260","27376"
"26.08.2017 02:00 - 26.08.2017 03:00","26035","26085"
"26.08.2017 03:00 - 26.08.2017 04:00","25352","25577"
"26.08.2017 04:00 - 26.08.2017 05:00","25316","25222"
"26.08.2017 05:00 - 26.08.2017 06:00","25672","25491"
"26.08.2017 06:00 - 26.08.2017 07:00","26386","25994"
"26.08.2017 07:00 - 26.08.2017 08:00","27817","27440"
"26.08.2017 08:00 - 26.08.2017 09:00","30565","30106"
"26.08.2017 09:00 - 26.08.2017 10:00","32439","31882"
"26.08.2017 10:00 - 26.08.2017 11:00","32820","32498"
"26.08.2017 11:00 - 26.08.2017 12:00","32961","32582"
"26.08.2017 12:00 - 26.08.2017 13:00","33222","32399"
"26.08.2017 13:00 - 26.08.2017 14:00","32630","31441"
"26.08.2017 14:00 - 26.08.2017 15:00","31896","31388"
"26.08.2017 15:00 - 26.08.2017 16:00","32274","31477"
"26.08.2017 16:00 - 26.08.2017 17:00","32991","32455"
"26.08.2017 17:00 - 26.08.2017 18:00","33954","33523"
"26.08.2017 18:00 - 26.08.2017 19:00","34767","34520"
"26.08.2017 19:00 - 26.08.2017 20:00","35458","35245"
"26.08.2017 20:00 - 26.08.2017 21:00","36502","36750"
"26.08.2017 21:00 - 26.08.2017 22:00","35099","34595"
"26.08.2017 22:00 - 26.08.2017 23:00","32423","32090"
"26.08.2017 23:00 - 27.08.2017 00:00","29990","29840"
"27.08.2017 00:00 - 27.08.2017 01:00","27693","27862"
"27.08.2017 01:00 - 27.08.2017 02:00","25883","25966"
"27.08.2017 02:00 - 27.08.2017 03:00","24483","24695"
"27.08.2017 03:00 - 27.08.2017 04:00","23899","23978"
"27.08.2017 04:00 - 27.08.2017 05:00","23382","23487"
"27.08.2017 05:00 - 27.08.2017 06:00","23436","23615"
"27.08.2017 06:00 - 27.08.2017 07:00","23137","23291"
"27.08.2017 07:00 - 27.08.2017 08:00","23125","23777"
"27.08.2017 08:00 - 27.08.2017 09:00","24782","25549"
"27.08.2017 09:00 - 27.08.2017 10:00","26246","27251"
"27.08.2017 10:00 - 27.08.2017 11:00","27310","28261"
"27.08.2017 11:00 - 27.08.2017 12:00","28074","28861"
"27.08.2017 12:00 - 27.08.2017 13:00","28350","29590"
"27.08.2017 13:00 - 27.08.2017 14:00","27720","29298"
"27.08.2017 14:00 - 27.08.2017 15:00","27784","29351"
"27.08.2017 15:00 - 27.08.2017 16:00","27795","29670"
"27.08.2017 16:00 - 27.08.2017 17:00","28380","30435"
"27.08.2017 17:00 - 27.08.2017 18:00","29057","31323"
"27.08.2017 18:00 - 27.08.2017 19:00","30015","32535"
"27.08.2017 19:00 - 27.08.2017 20:00","32027","33976"
"27.08.2017 20:00 - 27.08.2017 21:00","34517","36376"
"27.08.2017 21:00 - 27.08.2017 22:00","33926","35213"
"27.08.2017 22:00 - 27.08.2017 23:00","31675","33202"
"27.08.2017 23:00 - 28.08.2017 00:00","29428","30601"
"28.08.2017 00:00 - 28.08.2017 01:00","27603","27865"
"28.08.2017 01:00 - 28.08.2017 02:00","25890","25965"
"28.08.2017 02:00 - 28.08.2017 03:00","24801","24942"
"28.08.2017 03:00 - 28.08.2017 04:00","24311","24577"
"28.08.2017 04:00 - 28.08.2017 05:00","24403","24820"
"28.08.2017 05:00 - 28.08.2017 06:00","25593","26405"
"28.08.2017 06:00 - 28.08.2017 07:00","28953","30124"
"28.08.2017 07:00 - 28.08.2017 08:00","34482","34173"
"28.08.2017 08:00 - 28.08.2017 09:00","40130","39362"
"28.08.2017 09:00 - 28.08.2017 10:00","43094","42290"
"28.08.2017 10:00 - 28.08.2017 11:00","44096","43145"
"28.08.2017 11:00 - 28.08.2017 12:00","44550","44067"
"28.08.2017 12:00 - 28.08.2017 13:00","44184","42798"
"28.08.2017 13:00 - 28.08.2017 14:00","44679","43193"
"28.08.2017 14:00 - 28.08.2017 15:00","45555","43928"
"28.08.2017 15:00 - 28.08.2017 16:00","45908","44775"
"28.08.2017 16:00 - 28.08.2017 17:00","46311","45619"
"28.08.2017 17:00 - 28.08.2017 18:00","45854","45239"
"28.08.2017 18:00 - 28.08.2017 19:00","44493","43865"
"28.08.2017 19:00 - 28.08.2017 20:00","43659","43406"
"28.08.2017 20:00 - 28.08.2017 21:00","44787","44067"
"28.08.2017 21:00 - 28.08.2017 22:00","42957","41589"
"28.08.2017 22:00 - 28.08.2017 23:00","39022","37974"
"28.08.2017 23:00 - 29.08.2017 00:00","35442","34747"
"29.08.2017 00:00 - 29.08.2017 01:00","32488","31385"
"29.08.2017 01:00 - 29.08.2017 02:00","30281","29593"
"29.08.2017 02:00 - 29.08.2017 03:00","29187","28315"
"29.08.2017 03:00 - 29.08.2017 04:00","28456","27899"
"29.08.2017 04:00 - 29.08.2017 05:00","28429","27983"
"29.08.2017 05:00 - 29.08.2017 06:00","29373","28977"
"29.08.2017 06:00 - 29.08.2017 07:00","32372","31781"
"29.08.2017 07:00 - 29.08.2017 08:00","35916","35595"
"29.08.2017 08:00 - 29.08.2017 09:00","40980","40782"
"29.08.2017 09:00 - 29.08.2017 10:00","44127","43415"
"29.08.2017 10:00 - 29.08.2017 11:00","44966","43846"
"29.08.2017 11:00 - 29.08.2017 12:00","46051","44238"
"29.08.2017 12:00 - 29.08.2017 13:00","44950","42657"
"29.08.2017 13:00 - 29.08.2017 14:00","44374","42851"
"29.08.2017 14:00 - 29.08.2017 15:00","44365","44106"
"29.08.2017 15:00 - 29.08.2017 16:00","45311","44682"
"29.08.2017 16:00 - 29.08.2017 17:00","45879","45198"
"29.08.2017 17:00 - 29.08.2017 18:00","45253","44341"
"29.08.2017 18:00 - 29.08.2017 19:00","43131","43112"
"29.08.2017 19:00 - 29.08.2017 20:00","42355","43018"
"29.08.2017 20:00 - 29.08.2017 21:00","43663","44018"
"29.08.2017 21:00 - 29.08.2017 22:00","42283","41221"
"29.08.2017 22:00 - 29.08.2017 23:00","38675","37516"
"29.08.2017 23:00 - 30.08.2017 00:00","35016","34527"
"30.08.2017 00:00 - 30.08.2017 01:00","31928","31921"
"30.08.2017 01:00 - 30.08.2017 02:00","30154","29939"
"30.08.2017 02:00 - 30.08.2017 03:00","28802","28855"
"30.08.2017 03:00 - 30.08.2017 04:00","28320","28206"
"30.08.2017 04:00 - 30.08.2017 05:00","28381","28126"
"30.08.2017 05:00 - 30.08.2017 06:00","29367","29342"
"30.08.2017 06:00 - 30.08.2017 07:00","32086","32410"
"30.08.2017 07:00 - 30.08.2017 08:00","35737","36011"
"30.08.2017 08:00 - 30.08.2017 09:00","41099","40953"
"30.08.2017 09:00 - 30.08.2017 10:00","43993","43327"
"30.08.2017 10:00 - 30.08.2017 11:00","44639","44174"
"30.08.2017 11:00 - 30.08.2017 12:00","44749","44561"
