"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"25.10.2015 11:00 - 25.10.2015 12:00","26302","26628"
"25.10.2015 12:00 - 25.10.2015 13:00","25863","26662"
"25.10.2015 13:00 - 25.10.2015 14:00","24765","25465"
"25.10.2015 14:00 - 25.10.2015 15:00","24132","25193"
"25.10.2015 15:00 - 25.10.2015 16:00","23968","25556"
"25.10.2015 16:00 - 25.10.2015 17:00","24569","26274"
"25.10.2015 17:00 - 25.10.2015 18:00","27107","29975"
"25.10.2015 18:00 - 25.10.2015 19:00","30295","32566"
"25.10.2015 19:00 - 25.10.2015 20:00","31146","32561"
"25.10.2015 20:00 - 25.10.2015 21:00","30541","31359"
"25.10.2015 21:00 - 25.10.2015 22:00","28627","29243"
"25.10.2015 22:00 - 25.10.2015 23:00","26369","26910"
"25.10.2015 23:00 - 26.10.2015 00:00","23961","24086"
"26.10.2015 00:00 - 26.10.2015 01:00","20842","21641"
"26.10.2015 01:00 - 26.10.2015 02:00","19494","20305"
"26.10.2015 02:00 - 26.10.2015 03:00","19014","19902"
"26.10.2015 03:00 - 26.10.2015 04:00","19036","19819"
"26.10.2015 04:00 - 26.10.2015 05:00","19488","20425"
"26.10.2015 05:00 - 26.10.2015 06:00","21465","22511"
"26.10.2015 06:00 - 26.10.2015 07:00","26896","27993"
"26.10.2015 07:00 - 26.10.2015 08:00","32828","33296"
"26.10.2015 08:00 - 26.10.2015 09:00","37143","36855"
"26.10.2015 09:00 - 26.10.2015 10:00","38854","37999"
"26.10.2015 10:00 - 26.10.2015 11:00","38605","37780"
"26.10.2015 11:00 - 26.10.2015 12:00","38274","37899"
"26.10.2015 12:00 - 26.10.2015 13:00","36751","35703"
"26.10.2015 13:00 - 26.10.2015 14:00","36841","35843"
"26.10.2015 14:00 - 26.10.2015 15:00","38118","37241"
"26.10.2015 15:00 - 26.10.2015 16:00","38484","37826"
"26.10.2015 16:00 - 26.10.2015 17:00","39187","39324"
"26.10.2015 17:00 - 26.10.2015 18:00","40813","42094"
"26.10.2015 18:00 - 26.10.2015 19:00","41767","42597"
"26.10.2015 19:00 - 26.10.2015 20:00","40784","41537"
"26.10.2015 20:00 - 26.10.2015 21:00","38744","38989"
"26.10.2015 21:00 - 26.10.2015 22:00","35603","35823"
"26.10.2015 22:00 - 26.10.2015 23:00","31826","31830"
"26.10.2015 23:00 - 27.10.2015 00:00","28506","28506"
"27.10.2015 00:00 - 27.10.2015 01:00","26046","26089"
"27.10.2015 01:00 - 27.10.2015 02:00","24504","24601"
"27.10.2015 02:00 - 27.10.2015 03:00","23764","23718"
"27.10.2015 03:00 - 27.10.2015 04:00","23427","23542"
"27.10.2015 04:00 - 27.10.2015 05:00","23678","23747"
"27.10.2015 05:00 - 27.10.2015 06:00","25183","25562"
"27.10.2015 06:00 - 27.10.2015 07:00","29695","30163"
"27.10.2015 07:00 - 27.10.2015 08:00","34778","34815"
"27.10.2015 08:00 - 27.10.2015 09:00","38329","38396"
"27.10.2015 09:00 - 27.10.2015 10:00","39662","39037"
"27.10.2015 10:00 - 27.10.2015 11:00","39712","38667"
"27.10.2015 11:00 - 27.10.2015 12:00","39635","38755"
"27.10.2015 12:00 - 27.10.2015 13:00","37271","36522"
"27.10.2015 13:00 - 27.10.2015 14:00","36619","36489"
"27.10.2015 14:00 - 27.10.2015 15:00","38601","38769"
"27.10.2015 15:00 - 27.10.2015 16:00","39520","40160"
"27.10.2015 16:00 - 27.10.2015 17:00","40340","41499"
"27.10.2015 17:00 - 27.10.2015 18:00","42252","43716"
"27.10.2015 18:00 - 27.10.2015 19:00","43856","44041"
"27.10.2015 19:00 - 27.10.2015 20:00","42769","42521"
"27.10.2015 20:00 - 27.10.2015 21:00","40088","39617"
"27.10.2015 21:00 - 27.10.2015 22:00","37332","36327"
"27.10.2015 22:00 - 27.10.2015 23:00","33638","32431"
"27.10.2015 23:00 - 28.10.2015 00:00","30090","28926"
"28.10.2015 00:00 - 28.10.2015 01:00","26792","26367"
"28.10.2015 01:00 - 28.10.2015 02:00","24944","24696"
"28.10.2015 02:00 - 28.10.2015 03:00","23981","24028"
"28.10.2015 03:00 - 28.10.2015 04:00","23819","23736"
"28.10.2015 04:00 - 28.10.2015 05:00","24028","24079"
"28.10.2015 05:00 - 28.10.2015 06:00","25541","25697"
"28.10.2015 06:00 - 28.10.2015 07:00","29878","30362"
"28.10.2015 07:00 - 28.10.2015 08:00","34754","35359"
"28.10.2015 08:00 - 28.10.2015 09:00","38688","39791"
"28.10.2015 09:00 - 28.10.2015 10:00","39761","40623"
"28.10.2015 10:00 - 28.10.2015 11:00","39192","40586"
"28.10.2015 11:00 - 28.10.2015 12:00","39207","41315"
"28.10.2015 12:00 - 28.10.2015 13:00","37251","38779"
"28.10.2015 13:00 - 28.10.2015 14:00","36847","38520"
"28.10.2015 14:00 - 28.10.2015 15:00","37966","39607"
"28.10.2015 15:00 - 28.10.2015 16:00","39204","40192"
"28.10.2015 16:00 - 28.10.2015 17:00","40811","41539"
"28.10.2015 17:00 - 28.10.2015 18:00","43078","44194"
"28.10.2015 18:00 - 28.10.2015 19:00","44267","44180"
"28.10.2015 19:00 - 28.10.2015 20:00","43189","42216"
"28.10.2015 20:00 - 28.10.2015 21:00","40776","39329"
"28.10.2015 21:00 - 28.10.2015 22:00","37696","36148"
"28.10.2015 22:00 - 28.10.2015 23:00","33869","32392"
"28.10.2015 23:00 - 29.10.2015 00:00","30175","29318"
"29.10.2015 00:00 - 29.10.2015 01:00","26758","26679"
"29.10.2015 01:00 - 29.10.2015 02:00","25085","25208"
"29.10.2015 02:00 - 29.10.2015 03:00","24281","24377"
"29.10.2015 03:00 - 29.10.2015 04:00","23921","23976"
"29.10.2015 04:00 - 29.10.2015 05:00","24162","24229"
"29.10.2015 05:00 - 29.10.2015 06:00","25563","25714"
"29.10.2015 06:00 - 29.10.2015 07:00","29787","30301"
"29.10.2015 07:00 - 29.10.2015 08:00","34869","35357"
"29.10.2015 08:00 - 29.10.2015 09:00","39036","39051"
"29.10.2015 09:00 - 29.10.2015 10:00","39886","39837"
"29.10.2015 10:00 - 29.10.2015 11:00","39695","39913"
"29.10.2015 11:00 - 29.10.2015 12:00","39564","40016"
"29.10.2015 12:00 - 29.10.2015 13:00","37389","38329"
"29.10.2015 13:00 - 29.10.2015 14:00","36649","37775"
"29.10.2015 14:00 - 29.10.2015 15:00","37755","38612"
"29.10.2015 15:00 - 29.10.2015 16:00","39416","39074"
"29.10.2015 16:00 - 29.10.2015 17:00","41084","40297"
"29.10.2015 17:00 - 29.10.2015 18:00","43288","42683"
"29.10.2015 18:00 - 29.10.2015 19:00","43958","42845"
"29.10.2015 19:00 - 29.10.2015 20:00","43241","41524"
"29.10.2015 20:00 - 29.10.2015 21:00","40839","38771"
"29.10.2015 21:00 - 29.10.2015 22:00","37766","35511"
"29.10.2015 22:00 - 29.10.2015 23:00","33724","31605"
"29.10.2015 23:00 - 30.10.2015 00:00","29816","28589"
"30.10.2015 00:00 - 30.10.2015 01:00","26526","26123"
"30.10.2015 01:00 - 30.10.2015 02:00","24889","24194"
"30.10.2015 02:00 - 30.10.2015 03:00","24038","23297"
"30.10.2015 03:00 - 30.10.2015 04:00","23534","22966"
"30.10.2015 04:00 - 30.10.2015 05:00","23807","23261"
"30.10.2015 05:00 - 30.10.2015 06:00","25236","24807"
"30.10.2015 06:00 - 30.10.2015 07:00","29505","29295"
"30.10.2015 07:00 - 30.10.2015 08:00","34683","34219"
"30.10.2015 08:00 - 30.10.2015 09:00","38782","38509"
"30.10.2015 09:00 - 30.10.2015 10:00","40191","39477"
"30.10.2015 10:00 - 30.10.2015 11:00","40656","39215"
"30.10.2015 11:00 - 30.10.2015 12:00","40963","38737"
"30.10.2015 12:00 - 30.10.2015 13:00","38650","36316"
"30.10.2015 13:00 - 30.10.2015 14:00","37560","35776"
"30.10.2015 14:00 - 30.10.2015 15:00","38719","35565"
"30.10.2015 15:00 - 30.10.2015 16:00","39487","36345"
"30.10.2015 16:00 - 30.10.2015 17:00","40246","37434"
"30.10.2015 17:00 - 30.10.2015 18:00","42524","40196"
"30.10.2015 18:00 - 30.10.2015 19:00","43470","41223"
"30.10.2015 19:00 - 30.10.2015 20:00","42072","39909"
"30.10.2015 20:00 - 30.10.2015 21:00","39546","37126"
"30.10.2015 21:00 - 30.10.2015 22:00","36431","33942"
"30.10.2015 22:00 - 30.10.2015 23:00","32859","30758"
"30.10.2015 23:00 - 31.10.2015 00:00","29859","27967"
"31.10.2015 00:00 - 31.10.2015 01:00","26135","25979"
"31.10.2015 01:00 - 31.10.2015 02:00","24377","24182"
"31.10.2015 02:00 - 31.10.2015 03:00","23375","23174"
"31.10.2015 03:00 - 31.10.2015 04:00","22955","22861"
"31.10.2015 04:00 - 31.10.2015 05:00","22766","22686"
"31.10.2015 05:00 - 31.10.2015 06:00","23203","23263"
"31.10.2015 06:00 - 31.10.2015 07:00","25285","25284"
"31.10.2015 07:00 - 31.10.2015 08:00","27692","27989"
"31.10.2015 08:00 - 31.10.2015 09:00","30170","30385"
"31.10.2015 09:00 - 31.10.2015 10:00","31674","31963"
"31.10.2015 10:00 - 31.10.2015 11:00","31002","31374"
"31.10.2015 11:00 - 31.10.2015 12:00","30030","30597"
"31.10.2015 12:00 - 31.10.2015 13:00","28477","29122"
"31.10.2015 13:00 - 31.10.2015 14:00","27205","28102"
"31.10.2015 14:00 - 31.10.2015 15:00","26678","27642"
"31.10.2015 15:00 - 31.10.2015 16:00","26864","27803"
"31.10.2015 16:00 - 31.10.2015 17:00","28026","28677"
"31.10.2015 17:00 - 31.10.2015 18:00","31899","32414"
"31.10.2015 18:00 - 31.10.2015 19:00","34933","34557"
"31.10.2015 19:00 - 31.10.2015 20:00","35165","34180"
"31.10.2015 20:00 - 31.10.2015 21:00","32847","32244"
"31.10.2015 21:00 - 31.10.2015 22:00","30046","29571"
"31.10.2015 22:00 - 31.10.2015 23:00","27659","27128"
"31.10.2015 23:00 - 01.11.2015 00:00","25171","24814"
"01.11.2015 00:00 - 01.11.2015 01:00","22778","23260"
"01.11.2015 01:00 - 01.11.2015 02:00","21122","21296"
"01.11.2015 02:00 - 01.11.2015 03:00","19758","20107"
"01.11.2015 03:00 - 01.11.2015 04:00","19775","19615"
"01.11.2015 04:00 - 01.11.2015 05:00","19847","19393"
"01.11.2015 05:00 - 01.11.2015 06:00","20189","19751"
"01.11.2015 06:00 - 01.11.2015 07:00","20477","20239"
"01.11.2015 07:00 - 01.11.2015 08:00","20270","20650"
"01.11.2015 08:00 - 01.11.2015 09:00","22056","22794"
"01.11.2015 09:00 - 01.11.2015 10:00","23906","24188"
"01.11.2015 10:00 - 01.11.2015 11:00","25023","24762"
"01.11.2015 11:00 - 01.11.2015 12:00","25417","25249"
"01.11.2015 12:00 - 01.11.2015 13:00","25585","25136"
"01.11.2015 13:00 - 01.11.2015 14:00","24339","24058"
"01.11.2015 14:00 - 01.11.2015 15:00","23982","23638"
"01.11.2015 15:00 - 01.11.2015 16:00","23866","23622"
"01.11.2015 16:00 - 01.11.2015 17:00","24329","24671"
"01.11.2015 17:00 - 01.11.2015 18:00","27762","28620"
"01.11.2015 18:00 - 01.11.2015 19:00","30706","30575"
"01.11.2015 19:00 - 01.11.2015 20:00","31309","31029"
"01.11.2015 20:00 - 01.11.2015 21:00","30130","29982"
"01.11.2015 21:00 - 01.11.2015 22:00","28228","28213"
"01.11.2015 22:00 - 01.11.2015 23:00","26088","25957"
"01.11.2015 23:00 - 02.11.2015 00:00","23332","23635"
"02.11.2015 00:00 - 02.11.2015 01:00","22349","21220"
"02.11.2015 01:00 - 02.11.2015 02:00","20511","19902"
"02.11.2015 02:00 - 02.11.2015 03:00","19732","19276"
"02.11.2015 03:00 - 02.11.2015 04:00","19512","19327"
"02.11.2015 04:00 - 02.11.2015 05:00","19900","20003"
"02.11.2015 05:00 - 02.11.2015 06:00","21656","22168"
"02.11.2015 06:00 - 02.11.2015 07:00","26565","27454"
"02.11.2015 07:00 - 02.11.2015 08:00","31826","32264"
"02.11.2015 08:00 - 02.11.2015 09:00","36665","36985"
"02.11.2015 09:00 - 02.11.2015 10:00","37734","37781"
"02.11.2015 10:00 - 02.11.2015 11:00","37785","37683"
"02.11.2015 11:00 - 02.11.2015 12:00","37985","37368"
"02.11.2015 12:00 - 02.11.2015 13:00","35816","35354"
"02.11.2015 13:00 - 02.11.2015 14:00","35149","35566"
"02.11.2015 14:00 - 02.11.2015 15:00","36565","36737"
"02.11.2015 15:00 - 02.11.2015 16:00","37576","37675"
"02.11.2015 16:00 - 02.11.2015 17:00","38169","38721"
"02.11.2015 17:00 - 02.11.2015 18:00","40909","41788"
"02.11.2015 18:00 - 02.11.2015 19:00","41800","42099"
"02.11.2015 19:00 - 02.11.2015 20:00","40917","40894"
"02.11.2015 20:00 - 02.11.2015 21:00","38478","38637"
"02.11.2015 21:00 - 02.11.2015 22:00","35533","35358"
"02.11.2015 22:00 - 02.11.2015 23:00","31967","31307"
"02.11.2015 23:00 - 03.11.2015 00:00","28835","28397"
"03.11.2015 00:00 - 03.11.2015 01:00","25701","25684"
"03.11.2015 01:00 - 03.11.2015 02:00","24082","24030"
"03.11.2015 02:00 - 03.11.2015 03:00","23150","23335"
"03.11.2015 03:00 - 03.11.2015 04:00","23046","23173"
"03.11.2015 04:00 - 03.11.2015 05:00","23425","23637"
"03.11.2015 05:00 - 03.11.2015 06:00","24953","25285"
"03.11.2015 06:00 - 03.11.2015 07:00","29204","29981"
"03.11.2015 07:00 - 03.11.2015 08:00","34031","34730"
"03.11.2015 08:00 - 03.11.2015 09:00","38644","38806"
"03.11.2015 09:00 - 03.11.2015 10:00","39726","39560"
"03.11.2015 10:00 - 03.11.2015 11:00","39469","39320"
"03.11.2015 11:00 - 03.11.2015 12:00","38888","39115"
"03.11.2015 12:00 - 03.11.2015 13:00","36916","36770"
"03.11.2015 13:00 - 03.11.2015 14:00","36434","36984"
"03.11.2015 14:00 - 03.11.2015 15:00","37823","38813"
"03.11.2015 15:00 - 03.11.2015 16:00","39285","39899"
"03.11.2015 16:00 - 03.11.2015 17:00","40941","41294"
"03.11.2015 17:00 - 03.11.2015 18:00","42991","43853"
"03.11.2015 18:00 - 03.11.2015 19:00","43681","43702"
"03.11.2015 19:00 - 03.11.2015 20:00","42456","42481"
"03.11.2015 20:00 - 03.11.2015 21:00","39773","39586"
"03.11.2015 21:00 - 03.11.2015 22:00","36798","36208"
"03.11.2015 22:00 - 03.11.2015 23:00","33092","32359"
"03.11.2015 23:00 - 04.11.2015 00:00","29702","28766"
"04.11.2015 00:00 - 04.11.2015 01:00","26246","26130"
"04.11.2015 01:00 - 04.11.2015 02:00","24570","24648"
"04.11.2015 02:00 - 04.11.2015 03:00","23747","23723"
"04.11.2015 03:00 - 04.11.2015 04:00","23516","23576"
"04.11.2015 04:00 - 04.11.2015 05:00","23905","23903"
"04.11.2015 05:00 - 04.11.2015 06:00","25295","25461"
"04.11.2015 06:00 - 04.11.2015 07:00","29792","30360"
"04.11.2015 07:00 - 04.11.2015 08:00","34725","35414"
"04.11.2015 08:00 - 04.11.2015 09:00","38996","39549"
"04.11.2015 09:00 - 04.11.2015 10:00","40214","40838"
"04.11.2015 10:00 - 04.11.2015 11:00","39947","40029"
"04.11.2015 11:00 - 04.11.2015 12:00","39699","39688"
"04.11.2015 12:00 - 04.11.2015 13:00","37282","37520"
"04.11.2015 13:00 - 04.11.2015 14:00","36876","37116"
"04.11.2015 14:00 - 04.11.2015 15:00","38084","38683"
"04.11.2015 15:00 - 04.11.2015 16:00","39554","39768"
"04.11.2015 16:00 - 04.11.2015 17:00","41137","40932"
"04.11.2015 17:00 - 04.11.2015 18:00","42979","44004"
"04.11.2015 18:00 - 04.11.2015 19:00","43911","43510"
"04.11.2015 19:00 - 04.11.2015 20:00","42877","42483"
"04.11.2015 20:00 - 04.11.2015 21:00","40402","39490"
"04.11.2015 21:00 - 04.11.2015 22:00","37386","36316"
"04.11.2015 22:00 - 04.11.2015 23:00","33810","32318"
"04.11.2015 23:00 - 05.11.2015 00:00","30229","29057"
"05.11.2015 00:00 - 05.11.2015 01:00","26609","26282"
"05.11.2015 01:00 - 05.11.2015 02:00","25108","24816"
"05.11.2015 02:00 - 05.11.2015 03:00","24132","24075"
"05.11.2015 03:00 - 05.11.2015 04:00","23862","23708"
"05.11.2015 04:00 - 05.11.2015 05:00","24095","23961"
"05.11.2015 05:00 - 05.11.2015 06:00","25413","25630"
"05.11.2015 06:00 - 05.11.2015 07:00","29925","30293"
"05.11.2015 07:00 - 05.11.2015 08:00","35118","35459"
"05.11.2015 08:00 - 05.11.2015 09:00","39455","39497"
"05.11.2015 09:00 - 05.11.2015 10:00","40967","40595"
"05.11.2015 10:00 - 05.11.2015 11:00","41028","39903"
"05.11.2015 11:00 - 05.11.2015 12:00","40921","39357"
"05.11.2015 12:00 - 05.11.2015 13:00","38577","37083"
"05.11.2015 13:00 - 05.11.2015 14:00","37724","37021"
"05.11.2015 14:00 - 05.11.2015 15:00","39573","38223"
"05.11.2015 15:00 - 05.11.2015 16:00","40716","39347"
"05.11.2015 16:00 - 05.11.2015 17:00","40716","40875"
"05.11.2015 17:00 - 05.11.2015 18:00","43986","43812"
"05.11.2015 18:00 - 05.11.2015 19:00","43926","43891"
"05.11.2015 19:00 - 05.11.2015 20:00","42694","42462"
"05.11.2015 20:00 - 05.11.2015 21:00","39787","39844"
"05.11.2015 21:00 - 05.11.2015 22:00","36508","36408"
"05.11.2015 22:00 - 05.11.2015 23:00","32620","32292"
"05.11.2015 23:00 - 06.11.2015 00:00","29265","29026"
"06.11.2015 00:00 - 06.11.2015 01:00","26361","26286"
"06.11.2015 01:00 - 06.11.2015 02:00","24849","24613"
"06.11.2015 02:00 - 06.11.2015 03:00","23931","23748"
"06.11.2015 03:00 - 06.11.2015 04:00","23547","23404"
"06.11.2015 04:00 - 06.11.2015 05:00","23669","23788"
"06.11.2015 05:00 - 06.11.2015 06:00","25065","25298"
"06.11.2015 06:00 - 06.11.2015 07:00","28970","29732"
"06.11.2015 07:00 - 06.11.2015 08:00","33960","34905"
"06.11.2015 08:00 - 06.11.2015 09:00","38103","39399"
"06.11.2015 09:00 - 06.11.2015 10:00","39001","40187"
"06.11.2015 10:00 - 06.11.2015 11:00","39073","39633"
"06.11.2015 11:00 - 06.11.2015 12:00","38659","39181"
"06.11.2015 12:00 - 06.11.2015 13:00","36227","36738"
"06.11.2015 13:00 - 06.11.2015 14:00","35551","36528"
"06.11.2015 14:00 - 06.11.2015 15:00","36865","38312"
"06.11.2015 15:00 - 06.11.2015 16:00","37950","39187"
"06.11.2015 16:00 - 06.11.2015 17:00","39227","39800"
"06.11.2015 17:00 - 06.11.2015 18:00","42612","42662"
"06.11.2015 18:00 - 06.11.2015 19:00","43476","42536"
"06.11.2015 19:00 - 06.11.2015 20:00","42371","41283"
"06.11.2015 20:00 - 06.11.2015 21:00","39725","38460"
"06.11.2015 21:00 - 06.11.2015 22:00","36384","35417"
"06.11.2015 22:00 - 06.11.2015 23:00","32533","31799"
"06.11.2015 23:00 - 07.11.2015 00:00","29187","28604"
"07.11.2015 00:00 - 07.11.2015 01:00","26400","26051"
"07.11.2015 01:00 - 07.11.2015 02:00","24395","24427"
"07.11.2015 02:00 - 07.11.2015 03:00","23289","23419"
"07.11.2015 03:00 - 07.11.2015 04:00","22629","22991"
"07.11.2015 04:00 - 07.11.2015 05:00","22666","22933"
"07.11.2015 05:00 - 07.11.2015 06:00","23329","23406"
"07.11.2015 06:00 - 07.11.2015 07:00","25120","25145"
"07.11.2015 07:00 - 07.11.2015 08:00","27742","27541"
"07.11.2015 08:00 - 07.11.2015 09:00","30814","30165"
"07.11.2015 09:00 - 07.11.2015 10:00","32227","31308"
"07.11.2015 10:00 - 07.11.2015 11:00","31806","30708"
"07.11.2015 11:00 - 07.11.2015 12:00","31096","29773"
"07.11.2015 12:00 - 07.11.2015 13:00","30096","28633"
"07.11.2015 13:00 - 07.11.2015 14:00","28711","27320"
"07.11.2015 14:00 - 07.11.2015 15:00","28305","27306"
"07.11.2015 15:00 - 07.11.2015 16:00","28963","27797"
"07.11.2015 16:00 - 07.11.2015 17:00","30287","29080"
"07.11.2015 17:00 - 07.11.2015 18:00","33717","33995"
"07.11.2015 18:00 - 07.11.2015 19:00","36312","35375"
"07.11.2015 19:00 - 07.11.2015 20:00","36465","35184"
"07.11.2015 20:00 - 07.11.2015 21:00","34485","32771"
"07.11.2015 21:00 - 07.11.2015 22:00","31482","29999"
"07.11.2015 22:00 - 07.11.2015 23:00","28660","27772"
"07.11.2015 23:00 - 08.11.2015 00:00","26010","25583"
"08.11.2015 00:00 - 08.11.2015 01:00","24070","23103"
"08.11.2015 01:00 - 08.11.2015 02:00","22102","21427"
"08.11.2015 02:00 - 08.11.2015 03:00","20898","20433"
"08.11.2015 03:00 - 08.11.2015 04:00","20287","19998"
"08.11.2015 04:00 - 08.11.2015 05:00","20124","19873"
"08.11.2015 05:00 - 08.11.2015 06:00","20388","20314"
"08.11.2015 06:00 - 08.11.2015 07:00","20897","20930"
"08.11.2015 07:00 - 08.11.2015 08:00","21182","21429"
"08.11.2015 08:00 - 08.11.2015 09:00","23058","23336"
"08.11.2015 09:00 - 08.11.2015 10:00","24532","24802"
"08.11.2015 10:00 - 08.11.2015 11:00","25078","24815"
"08.11.2015 11:00 - 08.11.2015 12:00","25675","25336"
"08.11.2015 12:00 - 08.11.2015 13:00","25724","25480"
"08.11.2015 13:00 - 08.11.2015 14:00","24838","24065"
"08.11.2015 14:00 - 08.11.2015 15:00","24480","24026"
"08.11.2015 15:00 - 08.11.2015 16:00","24644","24434"
"08.11.2015 16:00 - 08.11.2015 17:00","26021","25072"
"08.11.2015 17:00 - 08.11.2015 18:00","29799","29032"
"08.11.2015 18:00 - 08.11.2015 19:00","31722","30840"
"08.11.2015 19:00 - 08.11.2015 20:00","32194","31252"
"08.11.2015 20:00 - 08.11.2015 21:00","31299","29954"
"08.11.2015 21:00 - 08.11.2015 22:00","29507","28293"
"08.11.2015 22:00 - 08.11.2015 23:00","27353","26108"
"08.11.2015 23:00 - 09.11.2015 00:00","24565","23752"
"09.11.2015 00:00 - 09.11.2015 01:00","22034","21717"
"09.11.2015 01:00 - 09.11.2015 02:00","20504","20499"
"09.11.2015 02:00 - 09.11.2015 03:00","19875","19929"
"09.11.2015 03:00 - 09.11.2015 04:00","19610","19916"
"09.11.2015 04:00 - 09.11.2015 05:00","20112","20391"
"09.11.2015 05:00 - 09.11.2015 06:00","21906","22365"
"09.11.2015 06:00 - 09.11.2015 07:00","26833","28068"
"09.11.2015 07:00 - 09.11.2015 08:00","32502","33415"
"09.11.2015 08:00 - 09.11.2015 09:00","37508","37483"
"09.11.2015 09:00 - 09.11.2015 10:00","38671","38592"
"09.11.2015 10:00 - 09.11.2015 11:00","38422","38566"
"09.11.2015 11:00 - 09.11.2015 12:00","38059","38296"
"09.11.2015 12:00 - 09.11.2015 13:00","36202","36211"
"09.11.2015 13:00 - 09.11.2015 14:00","36258","36030"
"09.11.2015 14:00 - 09.11.2015 15:00","38442","37907"
"09.11.2015 15:00 - 09.11.2015 16:00","39435","38856"
"09.11.2015 16:00 - 09.11.2015 17:00","40491","39936"
"09.11.2015 17:00 - 09.11.2015 18:00","43051","42832"
"09.11.2015 18:00 - 09.11.2015 19:00","42805","42325"
"09.11.2015 19:00 - 09.11.2015 20:00","41637","41120"
"09.11.2015 20:00 - 09.11.2015 21:00","39295","38560"
"09.11.2015 21:00 - 09.11.2015 22:00","36378","35620"
"09.11.2015 22:00 - 09.11.2015 23:00","32426","31503"
"09.11.2015 23:00 - 10.11.2015 00:00","28886","28239"
"10.11.2015 00:00 - 10.11.2015 01:00","26167","25926"
"10.11.2015 01:00 - 10.11.2015 02:00","24635","24529"
"10.11.2015 02:00 - 10.11.2015 03:00","23777","23773"
"10.11.2015 03:00 - 10.11.2015 04:00","23573","23491"
"10.11.2015 04:00 - 10.11.2015 05:00","23746","23862"
"10.11.2015 05:00 - 10.11.2015 06:00","24947","25417"
"10.11.2015 06:00 - 10.11.2015 07:00","29606","30300"
"10.11.2015 07:00 - 10.11.2015 08:00","34916","35367"
"10.11.2015 08:00 - 10.11.2015 09:00","38975","39903"
"10.11.2015 09:00 - 10.11.2015 10:00","40373","41229"
"10.11.2015 10:00 - 10.11.2015 11:00","40569","41056"
"10.11.2015 11:00 - 10.11.2015 12:00","39870","40477"
"10.11.2015 12:00 - 10.11.2015 13:00","37921","37896"
"10.11.2015 13:00 - 10.11.2015 14:00","37407","37388"
"10.11.2015 14:00 - 10.11.2015 15:00","38986","38571"
"10.11.2015 15:00 - 10.11.2015 16:00","40117","39168"
"10.11.2015 16:00 - 10.11.2015 17:00","41056","40365"
"10.11.2015 17:00 - 10.11.2015 18:00","43880","43604"
"10.11.2015 18:00 - 10.11.2015 19:00","44278","42949"
"10.11.2015 19:00 - 10.11.2015 20:00","43116","41842"
"10.11.2015 20:00 - 10.11.2015 21:00","40670","39024"
"10.11.2015 21:00 - 10.11.2015 22:00","37742","35738"
"10.11.2015 22:00 - 10.11.2015 23:00","33883","31896"
"10.11.2015 23:00 - 11.11.2015 00:00","30035","28732"
"11.11.2015 00:00 - 11.11.2015 01:00","26550","26099"
"11.11.2015 01:00 - 11.11.2015 02:00","25007","24674"
